geo_point_2d;geo_shape;gml_id;objectid;accident;unite_pv;date;heure;jsem;code_insee;inter;adresse;pr;nomv;numvro;pr_2;nomv_2;numvro_2;vehicule1;vehicule2;vehicule3;vehicule4;vehicule5;vehicule6;usager1;usager2;usager3;usager4;usager5;usager6;usager7;usager8;ntu;nbh;nbnh;wms_time
48.083869999042975,-1.6773399999985787;"{""coordinates"": [-1.677339999998579, 48.083869999042975], ""type"": ""Point""}";accident.4778;4778;78717;SP/35238/179;2021-05-31;18:15;Lundi;35238;Giratoire;Loriettes (Rue des);N/C;BOSPHORE (DU);;N/C;Loriettes (Rue des);;Véhicule de tourisme (VT);Bicyclette;;;;;Conducteur;Conducteur;;;;;;;0;1;0;2021-01-01
48.103979999043304,-1.649880000005693;"{""coordinates"": [-1.649880000005693, 48.103979999043304], ""type"": ""Point""}";accident.4796;4796;85075;SP/35238/226;2021-07-03;19:00;Samedi;35238;Giratoire;VILLEBOIS MAREUIL (BD);N/C;VILLEBOIS MAREUIL (BD);;;;;Véhicule de tourisme (VT);Nouvel engin de déplacement personnel (EDP) à moteur;;;;;Conducteur;Conducteur;;;;;;;0;1;0;2021-01-01
48.127856246514064,-1.6833366307258264;"{""coordinates"": [-1.683336630725826, 48.127856246514064], ""type"": ""Point""}";accident.4814;4814;89129;SP/35238/264;2021-07-24;19:20;Samedi;35238;En X;GROS MALHON (AVENUE);N/C;ARMORIQUE (BD D');;N/C;GROS MALHON (AVENUE);;Véhicule de tourisme (VT);Bicyclette;;;;;Conducteur;Conducteur;;;;;;;0;0;1;2021-01-01
48.13271499904682,-1.6728220000062148;"{""coordinates"": [-1.672822000006215, 48.13271499904682], ""type"": ""Point""}";accident.4829;4829;93053;SP/35238/287;2021-08-18;13:45;Mercredi;35238;Giratoire;MORBIHAN (DU);N/C;MONTS D'ARREE (AVENUE DES);;N/C;MORBIHAN (DU);;Véhicule de tourisme (VT);Nouvel engin de déplacement personnel (EDP) à moteur;;;;;Conducteur;Conducteur;;;;;;;0;0;1;2021-01-01
48.082099999047685,-1.7114500000005366;"{""coordinates"": [-1.711450000000537, 48.082099999047685], ""type"": ""Point""}";accident.4929;4929;417072;SP/35238/379;2022-10-20;10:30;Jeudi;35281;Giratoire;DODIN (AVENUE ROGER);N/C;MARIN (RUE JEAN);;24+600;Avenue Roger Dodin;;Véhicule de tourisme (VT);Nouvel engin de déplacement personnel (EDP) à moteur;;;;;Conducteur;Conducteur;;;;;;;0;0;1;2022-01-01
48.108579999047215,-1.6929899999991056;"{""coordinates"": [-1.692989999999106, 48.108579999047215], ""type"": ""Point""}";accident.4934;4934;419427;SP/35238/387;2022-10-22;11:12;Samedi;35238;En X;VANEAU;N/C;MITTERAND (MAIL FRANCOIS);85;N/C;VANEAU;;Véhicule de tourisme (VT);Bicyclette;;;;;Conducteur;Conducteur;;;;;;;0;0;1;2022-01-01
48.13679899904557,-1.771889000005611;"{""coordinates"": [-1.771889000005611, 48.13679899904557], ""type"": ""Point""}";accident.4955;4955;424556;GN/10048/4706;2022-11-30;07:30;Mercredi;35210;Giratoire;D288;0+215;D288;;;;;PL seul 3,5 < PTAC <=7,5t;Vélo par assistance électrique;;;;;Conducteur;Conducteur;;;;;;;0;1;0;2022-01-01
48.09156999904908,-1.6585199999980615;"{""coordinates"": [-1.658519999998062, 48.09156999904908], ""type"": ""Point""}";accident.5012;5012;442589;SP/35238/262;2022-07-19;13:10;Mardi;35238;Giratoire;LEROUX (BD OSCAR);N/C;LEROUX (BD OSCAR);;;;;Véhicule de tourisme (VT);Nouvel engin de déplacement personnel (EDP) à moteur;;;;;Conducteur;Conducteur;;;;;;;0;0;1;2022-01-01
48.09123999904825,-1.658340000006474;"{""coordinates"": [-1.658340000006474, 48.09123999904825], ""type"": ""Point""}";accident.5024;5024;445937;SP/35238/121;2022-04-14;09:45;Jeudi;35238;Giratoire;PAYS-BAS (AVENUE DES);N/C;LANGEVIN (PAUL);;N/C;PAYS-BAS (AVENUE DES);;Véhicule de tourisme (VT);Vélo par assistance électrique;;;;;Conducteur;Conducteur;;;;;;;0;0;1;2022-01-01
48.12910999904761,-1.6959500000011083;"{""coordinates"": [-1.695950000001108, 48.12910999904761], ""type"": ""Point""}";accident.5032;5032;447276;SP/35238/410;2022-11-09;12:10;Mercredi;35238;Giratoire;MUSSAT (AVENUE ANDRE);N/C;Avenue André Mussat;;;;;Véhicule de tourisme (VT);Bicyclette;;;;;Conducteur;Conducteur;;;;;;;0;0;1;2022-01-01
48.115963874530564,-1.704957559704302;"{""coordinates"": [-1.704957559704302, 48.115963874530564], ""type"": ""Point""}";accident.5035;5035;449793;SP/35238/227;2022-06-22;08:30;Mercredi;35238;Giratoire;LANGUEDOC (AVENUE DU);N/C;Avenue Gaston Berger;;N/C;Avenue du Languedoc;;PL > 3,5T + remorque;Bicyclette;;;;;Conducteur;Conducteur;;;;;;;0;1;0;2022-01-01
48.09158967301993,-1.6585144400560752;"{""coordinates"": [-1.658514440056075, 48.09158967301993], ""type"": ""Point""}";accident.5045;5045;455185;SP/35238/415;2022-11-14;17:25;Lundi;35238;Giratoire;LANGEVIN (PAUL);N/C;Rue Paul Langevin;;;;;VU seul 1,5T < PTAC <=3,5T;Bicyclette;;;;;Conducteur;Conducteur;;;;;;;0;0;1;2022-01-01
48.114200153311685,-1.607628911739409;"{""coordinates"": [-1.607628911739409, 48.114200153311685], ""type"": ""Point""}";accident.5051;5051;456095;SP/35238/328;2022-09-06;10:55;Mardi;35051;Giratoire;PARIS (RUE DE);N/C;PARIS (RUE DE);;;;;Véhicule de tourisme (VT);Nouvel engin de déplacement personnel (EDP) à moteur;;;;;Conducteur;Conducteur;;;;;;;0;0;1;2022-01-01
48.136619999046495,-1.6668399999934995;"{""coordinates"": [-1.6668399999935, 48.136619999046495], ""type"": ""Point""}";accident.5076;5076;467235;SP/35238/428;2022-11-21;12:20;Lundi;35238;Giratoire;MONTS D'ARREE (AVENUE DES);N/C;Rue Emile Bernard;;N/C;Avenue des Monts d'Arrée;;Véhicule de tourisme (VT);Vélo par assistance électrique;;;;;Conducteur;Conducteur;;;;;;;0;0;1;2022-01-01
48.09472858331123,-1.6902315826426457;"{""coordinates"": [-1.690231582642646, 48.09472858331123], ""type"": ""Point""}";accident.5116;5116;832;Sécurité publique 0035238 00292;2013-07-09;09:10;Mardi;35238;En X;G.CLÉMENCEAU/NANTES;;Boulevard Georges Clemenceau;0;;Rue de Nantes;0;Bicyclette;VU seul 1,5T < PTAC <=3,5T;;;;;Conducteur;Conducteur;;;;;;;0;0;1;2013-01-01
48.09100018942462,-1.6651695824950263;"{""coordinates"": [-1.665169582495026, 48.09100018942462], ""type"": ""Point""}";accident.5174;5174;3012;Sécurité publique 0035238 00378;2017-09-15;17:17;Vendredi;35238;En Y;00, HERVE (BD GAETAN);;;0;;;0;Bicyclette;VL;;;;;Conducteur;Conducteur;;;;;;;0;0;1;2017-01-01
48.09283121366047,-1.6401848634149732;"{""coordinates"": [-1.640184863414973, 48.09283121366047], ""type"": ""Point""}";accident.5175;5175;2760;Sécurité publique 0035238 00115;2017-01-18;17:40;Mercredi;35238;Giratoire;00, DESGREES (BD PAUL HU;;;0;;;0;Bicyclette;VL;;;;;Conducteur;Passager;;;;;;;0;0;1;2017-01-01
48.07617998205228,-1.74492003519577;"{""coordinates"": [-1.74492003519577, 48.07617998205228], ""type"": ""Point""}";accident.5496;5496;1728;Sécurité publique 0035238 00061;2015-02-12;01:45;Jeudi;35281;hors intersection;00, TEMPLE DU CERISIER;0002+0000;TEMPLE DU CERISIER;;;;;Bicyclette;VL;;;;;Conducteur;;;;;;;;0;0;1;2015-01-01
48.1364999996029,-1.6651399889536842;"{""coordinates"": [-1.665139988953684, 48.1364999996029], ""type"": ""Point""}";accident.5593;5593;2368;Sécurité publique 0035238 00135;2012-03-19;18:30;Lundi;35238;hors intersection;AVENUE DES MONTS D'ARRÉE;;AVENUE DES MONTS D'ARREE;0;;;0;Bicyclette;;;;;;Conducteur;;;;;;;;0;0;1;2012-01-01
48.11592608320625,-1.6581042081222084;"{""coordinates"": [-1.658104208122208, 48.11592608320625], ""type"": ""Point""}";accident.2552;2552;716;Sécurité publique 0035238 00561;2014-11-22;18:10;Samedi;35238;En T;METZ/PALESTINE;;Boulevard de Metz;0;;Rue de la Palestine;0;Bicyclette;motocyclette > 125 cm3;;;;;Conducteur;Conducteur;;;;;;;0;1;1;2014-01-01
48.04530899904635,-1.601674000001771;"{""coordinates"": [-1.601674000001771, 48.04530899904635], ""type"": ""Point""}";accident.3617;3617;63427454;GN/10930/2627;2019-10-28;11:15;Lundi;35352;En T;8 Rue de Châteaubriant;N/C;8 Rue de Châteaubriant;;N/C;8 Rue de Châteaubriant;;Bicyclette;Cyclomoteur <=50 cm3;;;;;Conducteur;Conducteur;;;;;;;0;0;1;2019-01-01
48.11460999904643,-1.6571999999999212;"{""coordinates"": [-1.6572, 48.11460999904643], ""type"": ""Point""}";accident.4263;4263;63440971;SP/35238/76;2019-02-25;19:45;Lundi;35238;En X;PARIS (RUE DE);N/C;PARIS (RUE DE);;0+0;PARIS (RUE DE);;Moto ou sidecar > 125 cm3;Bicyclette;;;;;Conducteur;Conducteur;;;;;;;0;0;1;2019-01-01
48.124827590146545,-1.6572173248819988;"{""coordinates"": [-1.657217324881999, 48.124827590146545], ""type"": ""Point""}";accident.43;43;2226;Sécurité publique 0035238 00141;2016-04-10;19:10;Dimanche;35238;hors intersection;188, RUE DE FOUGÈRES;;Rue de Fougères;0;;;0;VL;Scooter <= 50 cm3;;;;;Conducteur;Conducteur;;;;;;;0;0;1;2016-01-01
48.12126607103477,-1.7046530505398063;"{""coordinates"": [-1.704653050539806, 48.12126607103477], ""type"": ""Point""}";accident.49;49;721;Sécurité publique 0035238 00294;2014-06-10;23:55;Mardi;35238;Giratoire;KENNEDY/G.BERGER;;Cours Président John Fitzgerald Kennedy;0;;Rond-point;0;Scooter  > 50 <= 125 cm3;;;;;;Conducteur;;;;;;;;0;0;1;2014-01-01
48.10327999904982,-1.6892100000029204;"{""coordinates"": [-1.68921000000292, 48.10327999904982], ""type"": ""Point""}";accident.64;64;63445035;SP/35238/83;2019-03-04;10:00;Lundi;35238;hors intersection;POSTUMINUS;0+0;POSTUMINUS;;;;;VU seul 1,5T < PTAC <=3,5T;Scooter <= 50 cm3;;;;;Conducteur;Conducteur;Passager;Passager;;;;;0;0;2;2019-01-01
48.11313999904248,-1.674000000006109;"{""coordinates"": [-1.674000000006109, 48.11313999904248], ""type"": ""Point""}";accident.417;417;63456865;SP/35238/234;2019-06-28;02:10;Vendredi;35238;hors intersection;MARTENOT;0+0;MARTENOT;;;;;Moto ou sidecar > 125 cm3;;;;;;Conducteur;;;;;;;;0;1;0;2019-01-01
48.10495863706841,-1.7357934436208853;"{""coordinates"": [-1.735793443620885, 48.10495863706841], ""type"": ""Point""}";accident.305;305;66537162;SP/35238/280;2020-09-11;11:45;Vendredi;35353;hors intersection;LORIENT (DE);3+0;LORIENT (DE);;;;;Véhicule de tourisme (VT);Scooter <= 50 cm3;;;;;Conducteur;Conducteur;;;;;;;0;0;1;2020-01-01
48.106889999048484,-1.7279199999983326;"{""coordinates"": [-1.727919999998333, 48.106889999048484], ""type"": ""Point""}";accident.310;310;63418503;SP/35238/106;2019-03-25;18:10;Lundi;35238;hors intersection;LORIENT (DE);2+390;LORIENT (DE);;;;;Véhicule de tourisme (VT);Cyclomoteur <=50 cm3;;;;;Conducteur;Conducteur;;;;;;;0;0;1;2019-01-01
48.10316799904578,-1.7354899999956659;"{""coordinates"": [-1.735489999995666, 48.10316799904578], ""type"": ""Point""}";accident.325;325;66508964;SP/35238/185;2020-06-26;12:15;Vendredi;35353;hors intersection;MANOIR DE SERVIGNE (DU);N/C;MANOIR DE SERVIGNE (DU);;;;;Véhicule de tourisme (VT);Scooter > 125 cm3;;;;;Conducteur;Conducteur;Passager;;;;;;0;0;2;2020-01-01
48.10959999904978,-1.7178599999936057;"{""coordinates"": [-1.717859999993606, 48.10959999904978], ""type"": ""Point""}";accident.346;346;96940;SP/35238/315;2021-09-10;08:40;Vendredi;35238;hors intersection;PORTE DE VILLEJEAN;14+430;N136;;;;;Véhicule de tourisme (VT);Moto ou sidecar > 125 cm3;;;;;Conducteur;Conducteur;;;;;;;0;0;1;2021-01-01
48.13776899904986,-1.7724039999939976;"{""coordinates"": [-1.772403999993998, 48.13776899904986], ""type"": ""Point""}";accident.561;561;473869;GN/10048/4168;2022-10-20;09:00;Jeudi;35210;hors intersection;N/A;67+815;;;;;;Moto ou sidecar > 125 cm3;;;;;;Conducteur;;;;;;;;0;1;0;2022-01-01
48.09959157220178,-1.6575926430231276;"{""coordinates"": [-1.657592643023128, 48.09959157220178], ""type"": ""Point""}";accident.733;733;66543457;SP/35238/34;2020-01-27;19:45;Lundi;35238;hors intersection;VERN (DE);0+0;VERN (DE);;;;;Moto ou sidecar  > 50 <= 125 cm3;Véhicule de tourisme (VT);;;;;Conducteur;Conducteur;;;;;;;0;0;1;2020-01-01
48.087409978578705,-1.62132997098689;"{""coordinates"": [-1.62132997098689, 48.087409978578705], ""type"": ""Point""}";accident.839;839;1348;Sécurité publique 0035238 00271;2012-05-31;19:50;Jeudi;35055;hors intersection;00, DEUX RUISSEAUX (AV.;;DEUX RUISSEAUX (AV. DES);0;;;0;Scooter <= 50 cm3;;;;;;Conducteur;;;;;;;;0;0;1;2012-01-01
48.098029999044876,-1.6208100000026904;"{""coordinates"": [-1.62081000000269, 48.098029999044876], ""type"": ""Point""}";accident.1009;1009;77546;SP/35238/167;2021-05-25;08:30;Mardi;35055;hors intersection;BREILLOU (RUE DU);N/C;BREILLOU (RUE DU);;;;;Moto ou sidecar > 125 cm3;Véhicule de tourisme (VT);;;;;Conducteur;Conducteur;Passager;;;;;;0;0;1;2021-01-01
48.08842985850001,-1.667595339478675;"{""coordinates"": [-1.667595339478675, 48.08842985850001], ""type"": ""Point""}";accident.1569;1569;91;Sécurité publique 0035238 00279;2015-07-02;17:55;Jeudi;35238;En X;ITALIE/VOLCLAIR;;Avenue d'Italie;00;;Boulevard Louis Volclair;00;VL;motocyclette > 125 cm3;;;;;Conducteur;Conducteur;Passager;;;;;;0;0;2;2015-01-01
48.1189999842594,-1.6485994810767763;"{""coordinates"": [-1.648599481076776, 48.1189999842594], ""type"": ""Point""}";accident.2126;2126;29;Sécurité publique 0035238 00464;2014-10-03;12:20;Vendredi;35238;hors intersection;ALLÉE J.NOËL;;Rue Jules Noël;0;;;0;motocyclette > 125 cm3;;;;;;Conducteur;;;;;;;;0;0;1;2014-01-01
48.122305941200295,-1.68184359416887;"{""coordinates"": [-1.68184359416887, 48.122305941200295], ""type"": ""Point""}";accident.2479;2479;1000;Sécurité publique 0035238 00511;2013-11-14;11:00;Jeudi;35238;En T;GROS MALHON/LENOIR;;Rue Lenoir;0;;Avenue Gros Malhon;0;VL;Scooter <= 50 cm3;;;;;Conducteur;Conducteur;;;;;;;0;0;1;2013-01-01
47.977449996667666,-1.659669997507174;"{""coordinates"": [-1.659669997507174, 47.977449996667666], ""type"": ""Point""}";accident.2700;2700;1444;Gendarmerie Nationale 0010930 03607;2012-08-17;19:30;Vendredi;35208;En X;-1.659674°;0004+0105;;0;;;0;VL;motocyclette > 125 cm3;;;;;Conducteur;Conducteur;;;;;;;0;1;0;2012-01-01
48.127816120296245,-1.6833871953517634;"{""coordinates"": [-1.683387195351763, 48.127816120296245], ""type"": ""Point""}";accident.2811;2811;3398;Sécurité publique 0035238 00045;2018-01-12;08:30;Vendredi;35238;En X;00, GROS MALHON (AVENUE);;;0;;;0;motocyclette > 125 cm3;VL;;;;;Conducteur;Conducteur;;;;;;;0;1;0;2018-01-01
48.10993265831581,-1.6554728265603982;"{""coordinates"": [-1.655472826560398, 48.10993265831581], ""type"": ""Point""}";accident.2818;2818;2312;Sécurité publique 0035238 00045;2012-01-27;11:25;Vendredi;35238;En X;CHÂTEAU/STRASBOURG;;Avenue François Château;0;;Boulevard de Strasbourg;0;VU seul 1,5T < PTAC <=3,5T;Scooter <= 50 cm3;;;;;Conducteur;Conducteur;;;;;;;0;0;1;2012-01-01
48.08670996653117,-1.7105399821089464;"{""coordinates"": [-1.710539982108946, 48.08670996653117], ""type"": ""Point""}";accident.2839;2839;1749;Sécurité publique 0035238 00166;2014-04-01;18:00;Mardi;35281;En T;00, BENOIT (RUE FREDERIC;0004+0960;BENOIT (RUE FREDERIC);0;;JAURES (COURS JEAN);0;motocyclette > 125 cm3;VL;;;;;Conducteur;Conducteur;;;;;;;0;1;0;2014-01-01
48.04373998507263,-1.5441800464218047;"{""coordinates"": [-1.544180046421805, 48.04373998507263], ""type"": ""Point""}";accident.2852;2852;1436;Gendarmerie Nationale 0000723 03881;2013-12-15;18:45;Dimanche;35204;En X;;0029+0697;;0;0026+0289;;0;VL;cyclomoteur;;;;;Conducteur;Conducteur;;;;;;;0;1;0;2013-01-01
48.11065561388604,-1.6716784029424314;"{""coordinates"": [-1.671678402942431, 48.11065561388604], ""type"": ""Point""}";accident.3069;3069;265;Sécurité publique 0035238 00133;2015-03-25;07:55;Mercredi;35238;En T;KLÉBER/VIARMES;;Rue Kléber;0;;Rue de Viarmes;0;Scooter <= 50 cm3;VL;;;;;Conducteur;Conducteur;;;;;;;0;0;1;2015-01-01
48.13092164275517,-1.633063695980636;"{""coordinates"": [-1.633063695980636, 48.13092164275517], ""type"": ""Point""}";accident.3178;3178;456;Sécurité publique 0035238 00556;2014-11-17;18:00;Lundi;35238;hors intersection;ALLÉE,MORVAN LEBESQUE;;Allée Morvan Lebesque;0;;;0;VL;Scooter <= 50 cm3;;;;;Conducteur;Conducteur;;;;;;;0;0;1;2014-01-01
48.1068840454583,-1.6743509667654748;"{""coordinates"": [-1.674350966765475, 48.1068840454583], ""type"": ""Point""}";accident.3219;3219;2308;Sécurité publique 0035238 00137;2012-03-20;20:15;Mardi;35238;En T;DESCARTES/MAGENTA;;RUE DESCARTES;0;;BOULEVARD MAGENTA;0;VL;motocyclette > 125 cm3;;;;;Conducteur;Conducteur;;;;;;;0;0;1;2012-01-01
48.129946432411586,-1.684213711130389;"{""coordinates"": [-1.684213711130389, 48.129946432411586], ""type"": ""Point""}";accident.3256;3256;633;Sécurité publique 0035238 00362;2014-07-17;13:10;Jeudi;35238;En Y;GROS MALHON/B.RAULT;;Avenue Gros Malhon;0;;Rue Bahon-Rault;0;VU seul 1,5T < PTAC <=3,5T;Scooter <= 50 cm3;;;;;Conducteur;Conducteur;;;;;;;0;0;1;2014-01-01
48.125597139837105,-1.6929751539060767;"{""coordinates"": [-1.692975153906077, 48.125597139837105], ""type"": ""Point""}";accident.3285;3285;380;Sécurité publique 0035238 00483;2015-11-18;13:15;Mercredi;35238;hors intersection;RUE J.PECKER;;Rue Professeur Jean Pecker;;;;;VL;motocyclette > 125 cm3;;;;;Conducteur;Conducteur;;;;;;;0;0;1;2015-01-01
48.1287767428104,-1.6463030156649163;"{""coordinates"": [-1.646303015664916, 48.1287767428104], ""type"": ""Point""}";accident.3313;3313;1927;Sécurité publique 0035238 00298;2016-07-08;19:40;Vendredi;35238;hors intersection;276, RUE DE FOUGÈRES;;Rue de Fougères;0;;;0;VL;motocyclette > 125 cm3;;;;;Conducteur;Conducteur;;;;;;;0;1;1;2016-01-01
48.1076999990437,-1.6728000000044532;"{""coordinates"": [-1.672800000004453, 48.1076999990437], ""type"": ""Point""}";accident.3490;3490;63439237;SP/35238/323;2019-08-30;20:30;Vendredi;35238;Autre;SAINT-HELIER;0+0;SAINT-HELIER;;;;;Moto ou sidecar  > 50 <= 125 cm3;Bicyclette;;;;;Conducteur;Conducteur;;;;;;;0;1;1;2019-01-01
48.0867100357439,-1.707510063920043;"{""coordinates"": [-1.707510063920043, 48.0867100357439], ""type"": ""Point""}";accident.3593;3593;1727;Sécurité publique 0035238 00043;2015-11-25;19:30;Mercredi;35281;hors intersection;00, DODIN (AVENUE ROGER);24;DODIN (AVENUE ROGER);;;;;Scooter  > 50 <= 125 cm3;;;;;;Conducteur;;;;;;;;0;0;1;2015-01-01
48.11181199904994,-1.6802719999940379;"{""coordinates"": [-1.680271999994038, 48.11181199904994], ""type"": ""Point""}";accident.3761;3761;63441470;SP/35238/386;2019-09-28;08:15;Samedi;35238;En X;CHATEAU RENAULT;0+0;CHATEAU RENAULT;;0+0;CHATEAU RENAULT;;VU seul 1,5T < PTAC <=3,5T;Scooter > 125 cm3;;;;;Conducteur;Conducteur;Passager;;;;;;0;1;0;2019-01-01
48.11247167682529,-1.6932931583084154;"{""coordinates"": [-1.693293158308415, 48.11247167682529], ""type"": ""Point""}";accident.3808;3808;2055;Sécurité publique 0035238 00497;2016-11-15;12:57;Mardi;35238;hors intersection;33, RUE  VANEAU;;Rue Vaneau;0;;;0;VL;motocyclette > 125 cm3;;;;;Conducteur;Conducteur;;;;;;;0;0;1;2016-01-01
48.08215998724952,-1.7136900102135737;"{""coordinates"": [-1.713690010213574, 48.08215998724952], ""type"": ""Point""}";accident.3859;3859;1754;Sécurité publique 0035238 00528;2012-10-29;01:15;Lundi;35281;hors intersection;02, CLAUDEL (COURS CAMIL;;CLAUDEL (COURS CAMILLE);0;;;0;quad léger <=50 cm3;;;;;;Conducteur;Passager;;;;;;;0;0;2;2012-01-01
48.100103858729874,-1.6647072215295815;"{""coordinates"": [-1.664707221529582, 48.100103858729874], ""type"": ""Point""}";accident.3865;3865;988;Sécurité publique 0035238 00176;2013-04-26;12:40;Vendredi;35238;hors intersection;32, RUE ALBERT DE MUN;;Rue Albert de Mun;0;;;0;motocyclette > 125 cm3;VL;;;;;Conducteur;Conducteur;;;;;;;0;0;1;2013-01-01
48.10908129648335,-1.690655603297814;"{""coordinates"": [-1.690655603297814, 48.10908129648335], ""type"": ""Point""}";accident.3983;3983;2041;Sécurité publique 0035238 00457;2016-10-30;18:57;Dimanche;35238;hors intersection;MAIL F.MITTERRAND;;Mail François Mitterrand;0;;;0;cyclomoteur;cyclomoteur;;;;;Conducteur;Conducteur;;;;;;;0;0;1;2016-01-01
48.098069999044306,-1.655609999997106;"{""coordinates"": [-1.655609999997106, 48.098069999044306], ""type"": ""Point""}";accident.4069;4069;66533766;SP/35238/23;2020-01-21;19:15;Mardi;35238;En X;BOURGEOIS (BOULEVARD LEON);0+0;BOURGEOIS (BOULEVARD LEON);;0+0;BOURGEOIS (BOULEVARD LEON);;Scooter  > 50 <= 125 cm3;Véhicule de tourisme (VT);;;;;Conducteur;Conducteur;;;;;;;0;0;1;2020-01-01
48.085877647211525,-1.6954053320771605;"{""coordinates"": [-1.69540533207716, 48.085877647211525], ""type"": ""Point""}";accident.4165;4165;356;Sécurité publique 0035238 00076;2015-02-17;11:45;Mardi;35238;En T;NANTES/F.EBOUÉ;;Rue de Nantes;0;;Rue Gouverneur Général Félix Eboué;0;motocyclette > 125 cm3;VL;;;;;Conducteur;Conducteur;;;;;;;0;1;0;2015-01-01
48.08309778027878,-1.6843080114409827;"{""coordinates"": [-1.684308011440983, 48.08309778027878], ""type"": ""Point""}";accident.4192;4192;2430;Sécurité publique 0035238 00380;2012-08-10;10:30;Vendredi;35238;hors intersection;PARC DE BRÉQUIGNY;;PARC DE BREQUIGNY;0;;;0;Scooter <= 50 cm3;;;;;;Conducteur;;;;;;;;0;0;1;2012-01-01
48.11629999760652,-1.7088899961272848;"{""coordinates"": [-1.708889996127285, 48.11629999760652], ""type"": ""Point""}";accident.4278;4278;788;Sécurité publique 0035238 00197;2013-05-15;10:05;Mercredi;35238;hors intersection;199,BD ST J.B.SALLE;;Boulevard Saint-Jean Baptiste de la Sall;0;;;0;VL;VL;motocyclette > 125 cm3;;;;Conducteur;Conducteur;Conducteur;;;;;;0;0;1;2013-01-01
48.086899999044014,-1.7069999999950884;"{""coordinates"": [-1.706999999995088, 48.086899999044014], ""type"": ""Point""}";accident.4592;4592;63479945;SP/35238/363;2019-09-18;15:50;Mercredi;35281;Giratoire;DODIN (AVENUE ROGER);23+900;DODIN (AVENUE ROGER);;;;;Véhicule de tourisme (VT);Scooter <= 50 cm3;;;;;Conducteur;Conducteur;;;;;;;0;0;1;2019-01-01
48.112570062865295,-1.684799707930063;"{""coordinates"": [-1.684799707930063, 48.112570062865295], ""type"": ""Point""}";accident.5143;5143;459;Sécurité publique 0035238 00272;2014-05-29;22:25;Jeudi;35238;En X;LICES/JUILLET;;Place des Lices;6;;Rue de Juillet;6;Scooter <= 50 cm3;VL;;;;;Conducteur;Conducteur;;;;;;;0;0;1;2014-01-01
48.08697166536328,-1.7073977676707477;"{""coordinates"": [-1.707397767670748, 48.08697166536328], ""type"": ""Point""}";accident.5166;5166;1703;Sécurité publique 0035238 00417;2016-09-03;11:55;Samedi;35281;Giratoire;DODIN/TEMPLE BLOSNE;0024+0000;Avenue Roger Dodin;26;;Route départementale 177;26;VL;Scooter <= 50 cm3;;;;;Conducteur;Conducteur;;;;;;;0;0;1;2016-01-01
48.13328959401106,-1.6929175414942021;"{""coordinates"": [-1.692917541494202, 48.13328959401106], ""type"": ""Point""}";accident.5196;5196;2353;Sécurité publique 0035238 00589;2012-11-28;11:00;Mercredi;35238;En T;ROBIQUETTE/COLIGNY;;BOULEVARD DE LA ROBIQUETTE;0;;RUE AMIRAL GASPARD DE COLIGNY;0;Scooter <= 50 cm3;VU (10) + remorque (anc.codif);;;;;Conducteur;Conducteur;;;;;;;0;0;1;2012-01-01
48.11088028705673,-1.6927010717449238;"{""coordinates"": [-1.692701071744924, 48.11088028705673], ""type"": ""Point""}";accident.5199;5199;2563;Sécurité publique 0035238 00570;2012-11-20;17:15;Mardi;35238;En X;PAPU/VANEAU;;RUE VANEAU;0;;RUE PAPU;0;VL;motocyclette >50 et <=125 cm3;;;;;Conducteur;Conducteur;;;;;;;0;0;1;2012-01-01
48.1085661211247,-1.692972568427067;"{""coordinates"": [-1.692972568427067, 48.1085661211247], ""type"": ""Point""}";accident.5264;5264;2155;Sécurité publique 0035238 00023;2016-01-14;20:30;Jeudi;35238;En X;MITTERRAND/VANEAU;;Rue Vaneau;64;;Mail François Mitterrand;64;Scooter <= 50 cm3;VU seul 1,5T < PTAC <=3,5T;;;;;Conducteur;Conducteur;;;;;;;0;0;1;2016-01-01
48.11979038325601,-1.6879445731406275;"{""coordinates"": [-1.687944573140628, 48.11979038325601], ""type"": ""Point""}";accident.5288;5288;801;Sécurité publique 0035238 00551;2013-11-28;19:20;Jeudi;35238;En T;VERDUN/J.OGÉE;;Boulevard de Verdun;0;0000+0000;Rue Jean Ogée;0;cyclomoteur;;;;;;Conducteur;;;;;;;;0;0;1;2013-01-01
48.10512343015215,-1.6504612690660807;"{""coordinates"": [-1.650461269066081, 48.10512343015215], ""type"": ""Point""}";accident.5320;5320;835;Sécurité publique 0035238 00331;2013-08-08;22:00;Jeudi;35238;En X;A.FONTAINE/V.MAREUIL;;Rue Arthur Fontaine;0;;Boulevard Villebois-Mareuil;0;Bicyclette;motocyclette > 125 cm3;;;;;Conducteur;Conducteur;;;;;;;0;1;0;2013-01-01
48.12855192405773,-1.6641448349077392;"{""coordinates"": [-1.664144834907739, 48.12855192405773], ""type"": ""Point""}";accident.5344;5344;105;Sécurité publique 0035238 00476;2015-11-15;20:35;Dimanche;35238;En X;PATTON/ARMORIQUE;;Avenue Général George S. Patton;0;;Avenue de Rochester;0;VL;Scooter <= 50 cm3;;;;;Conducteur;Conducteur;;;;;;;0;0;1;2015-01-01
